task_id,annotator_slot,student_id,row_key,prompt
511,2,,c9af600af1230fc1,"""Welche Regel gilt für Lagerungs- oder Umschlagsleistungen, die üblicherweise mit Transport verbunden sind, wenn der Empfänger ein Nichtunternehmer ist?"""
511,3,,c9af600af1230fc1,"""Welche Regel gilt für Lagerungs- oder Umschlagsleistungen, die üblicherweise mit Transport verbunden sind, wenn der Empfänger ein Nichtunternehmer ist?"""
512,1,,40a9459bc0662752,"""Ein US-Unternehmen stellt einer österreichischen GmbH Speicherplatz in der Cloud zur Verfügung. Gilt hier das Prinzip des Wohnsitzes des Empfängers gemäß den Regeln für elektronische Dienstleistungen an Nichtunternehmer?"""
512,2,,40a9459bc0662752,"""Ein US-Unternehmen stellt einer österreichischen GmbH Speicherplatz in der Cloud zur Verfügung. Gilt hier das Prinzip des Wohnsitzes des Empfängers gemäß den Regeln für elektronische Dienstleistungen an Nichtunternehmer?"""
512,3,,40a9459bc0662752,"""Ein US-Unternehmen stellt einer österreichischen GmbH Speicherplatz in der Cloud zur Verfügung. Gilt hier das Prinzip des Wohnsitzes des Empfängers gemäß den Regeln für elektronische Dienstleistungen an Nichtunternehmer?"""
513,1,,253a3abf20511863,„Ein Unternehmer beauftragt im eigenen Namen eine IT-Dienstleistung bei einem Dritten und stellt sie seinem Kunden weiter in Rechnung. Wie wird diese Leistung behandelt?“
513,2,,253a3abf20511863,„Ein Unternehmer beauftragt im eigenen Namen eine IT-Dienstleistung bei einem Dritten und stellt sie seinem Kunden weiter in Rechnung. Wie wird diese Leistung behandelt?“
513,3,,253a3abf20511863,„Ein Unternehmer beauftragt im eigenen Namen eine IT-Dienstleistung bei einem Dritten und stellt sie seinem Kunden weiter in Rechnung. Wie wird diese Leistung behandelt?“
514,1,,18f708ba4b017506,Eine Gemeinde setzt Maßnahmen zur besseren Gestaltung von Bauland und überträgt in diesem Rahmen ein Grundstück an einen Privaten. Ist dieser Erwerb steuerfrei?
514,2,,18f708ba4b017506,Eine Gemeinde setzt Maßnahmen zur besseren Gestaltung von Bauland und überträgt in diesem Rahmen ein Grundstück an einen Privaten. Ist dieser Erwerb steuerfrei?
514,3,,18f708ba4b017506,Eine Gemeinde setzt Maßnahmen zur besseren Gestaltung von Bauland und überträgt in diesem Rahmen ein Grundstück an einen Privaten. Ist dieser Erwerb steuerfrei?
515,1,,b42d68bc17e98858,"Ein Sammler kauft systematisch originalverpackte Lego-Sets auf, von denen bekannt ist, dass sie bald vom Markt genommen werden (End of Life). Er lagert diese über mehrere Jahre in einem trockenen Keller und verkauft sie nach und nach mit einem Aufschlag von 150 % über Online-Marktplätze, um mit dem Erlös neue Investitionen zu tätigen. Er führt jährlich etwa 25 solcher Verkäufe durch. Ist diese Tätigkeit als private Vermögensverwaltung oder als Gewerbebetrieb gemäß § 23 EStG einzustufen?"
515,2,,b42d68bc17e98858,"Ein Sammler kauft systematisch originalverpackte Lego-Sets auf, von denen bekannt ist, dass sie bald vom Markt genommen werden (End of Life). Er lagert diese über mehrere Jahre in einem trockenen Keller und verkauft sie nach und nach mit einem Aufschlag von 150 % über Online-Marktplätze, um mit dem Erlös neue Investitionen zu tätigen. Er führt jährlich etwa 25 solcher Verkäufe durch. Ist diese Tätigkeit als private Vermögensverwaltung oder als Gewerbebetrieb gemäß § 23 EStG einzustufen?"
515,3,,b42d68bc17e98858,"Ein Sammler kauft systematisch originalverpackte Lego-Sets auf, von denen bekannt ist, dass sie bald vom Markt genommen werden (End of Life). Er lagert diese über mehrere Jahre in einem trockenen Keller und verkauft sie nach und nach mit einem Aufschlag von 150 % über Online-Marktplätze, um mit dem Erlös neue Investitionen zu tätigen. Er führt jährlich etwa 25 solcher Verkäufe durch. Ist diese Tätigkeit als private Vermögensverwaltung oder als Gewerbebetrieb gemäß § 23 EStG einzustufen?"
516,1,,1c7c33e2e8597f86,"Welche voraussetzungen bezüglich Alter oder Gesundheit muss ein Übergeber erfüllen, damit die Freibetragsregelung (bis zu 900.000 Euro) bei der unentgeltlichen Übergabe eines Betriebes unter Lebenden zur Anwendung kommt?"
516,2,,1c7c33e2e8597f86,"Welche voraussetzungen bezüglich Alter oder Gesundheit muss ein Übergeber erfüllen, damit die Freibetragsregelung (bis zu 900.000 Euro) bei der unentgeltlichen Übergabe eines Betriebes unter Lebenden zur Anwendung kommt?"
516,3,,1c7c33e2e8597f86,"Welche voraussetzungen bezüglich Alter oder Gesundheit muss ein Übergeber erfüllen, damit die Freibetragsregelung (bis zu 900.000 Euro) bei der unentgeltlichen Übergabe eines Betriebes unter Lebenden zur Anwendung kommt?"
517,1,,0f423cdc0f4f312a,"Welche Normen sind einschlägig, wenn eine Körperschaft eine internationale Schachtelbeteiligung veräußert und gleichzeitig Vorjahresverluste bestehen?"
517,2,,0f423cdc0f4f312a,"Welche Normen sind einschlägig, wenn eine Körperschaft eine internationale Schachtelbeteiligung veräußert und gleichzeitig Vorjahresverluste bestehen?"
517,3,,0f423cdc0f4f312a,"Welche Normen sind einschlägig, wenn eine Körperschaft eine internationale Schachtelbeteiligung veräußert und gleichzeitig Vorjahresverluste bestehen?"
518,1,,800be1cad3c16f80,"Eine Modeexpertin kauft gezielt limitierte Designertaschen renommierter Luxusmarken auf, von denen bekannt ist, dass sie im Wert steigen. Sie bewahrt die Taschen unbenutzt in ihrem klimatisierten Lager auf und verkauft sie nach einer Haltefrist von 18 bis 24 Monaten mit erheblichem Aufschlag über spezialisierte Auktionshäuser weiter. Sie führt jährlich ca. 12 solcher Transaktionen durch und nutzt den Gewinn zur Finanzierung neuer Ankäufe. Liegt hier ein Gewerbebetrieb gemäß § 23 EStG vor?"
518,2,,800be1cad3c16f80,"Eine Modeexpertin kauft gezielt limitierte Designertaschen renommierter Luxusmarken auf, von denen bekannt ist, dass sie im Wert steigen. Sie bewahrt die Taschen unbenutzt in ihrem klimatisierten Lager auf und verkauft sie nach einer Haltefrist von 18 bis 24 Monaten mit erheblichem Aufschlag über spezialisierte Auktionshäuser weiter. Sie führt jährlich ca. 12 solcher Transaktionen durch und nutzt den Gewinn zur Finanzierung neuer Ankäufe. Liegt hier ein Gewerbebetrieb gemäß § 23 EStG vor?"
518,3,,800be1cad3c16f80,"Eine Modeexpertin kauft gezielt limitierte Designertaschen renommierter Luxusmarken auf, von denen bekannt ist, dass sie im Wert steigen. Sie bewahrt die Taschen unbenutzt in ihrem klimatisierten Lager auf und verkauft sie nach einer Haltefrist von 18 bis 24 Monaten mit erheblichem Aufschlag über spezialisierte Auktionshäuser weiter. Sie führt jährlich ca. 12 solcher Transaktionen durch und nutzt den Gewinn zur Finanzierung neuer Ankäufe. Liegt hier ein Gewerbebetrieb gemäß § 23 EStG vor?"
519,1,,69eadb5d15969c36,"Herr Brandstätter ist österreichischer Steuerresident und besitzt Aktien der US-amerikanischen Y-Corp. Im August 2026 führt Y-Corp einen ‚Reverse Stock Split' 1:10 durch (10 alte Aktien werden zu 1 neuen zusammengelegt). Herr Brandstätter hielt 1.000 Aktien (Anschaffungskosten EUR 5/Stück = EUR 5.000) und hält nach dem Reverse Split 100 Aktien. Für seine 5 ‚überschüssigen' Aktien (da er 1.005 Aktien hatte, wovon 5 nicht glatt teilbar sind) erhält er eine Barabfindung von EUR 250. Herr Brandstätter ist der Ansicht, dass der gesamte Reverse Split kein steuerlich relevanter Vorgang ist. Stimmt das?"
519,2,,69eadb5d15969c36,"Herr Brandstätter ist österreichischer Steuerresident und besitzt Aktien der US-amerikanischen Y-Corp. Im August 2026 führt Y-Corp einen ‚Reverse Stock Split' 1:10 durch (10 alte Aktien werden zu 1 neuen zusammengelegt). Herr Brandstätter hielt 1.000 Aktien (Anschaffungskosten EUR 5/Stück = EUR 5.000) und hält nach dem Reverse Split 100 Aktien. Für seine 5 ‚überschüssigen' Aktien (da er 1.005 Aktien hatte, wovon 5 nicht glatt teilbar sind) erhält er eine Barabfindung von EUR 250. Herr Brandstätter ist der Ansicht, dass der gesamte Reverse Split kein steuerlich relevanter Vorgang ist. Stimmt das?"
519,3,,69eadb5d15969c36,"Herr Brandstätter ist österreichischer Steuerresident und besitzt Aktien der US-amerikanischen Y-Corp. Im August 2026 führt Y-Corp einen ‚Reverse Stock Split' 1:10 durch (10 alte Aktien werden zu 1 neuen zusammengelegt). Herr Brandstätter hielt 1.000 Aktien (Anschaffungskosten EUR 5/Stück = EUR 5.000) und hält nach dem Reverse Split 100 Aktien. Für seine 5 ‚überschüssigen' Aktien (da er 1.005 Aktien hatte, wovon 5 nicht glatt teilbar sind) erhält er eine Barabfindung von EUR 250. Herr Brandstätter ist der Ansicht, dass der gesamte Reverse Split kein steuerlich relevanter Vorgang ist. Stimmt das?"
520,1,,55f091e0f1f5117c,"Begründet ein DBA für sich allein eine österreichische Steuerpflicht, wenn das innerstaatliche Recht keine Steuerpflicht vorsieht?"
520,2,,55f091e0f1f5117c,"Begründet ein DBA für sich allein eine österreichische Steuerpflicht, wenn das innerstaatliche Recht keine Steuerpflicht vorsieht?"
520,3,,55f091e0f1f5117c,"Begründet ein DBA für sich allein eine österreichische Steuerpflicht, wenn das innerstaatliche Recht keine Steuerpflicht vorsieht?"
521,1,,57b38f3d83a4fbb3,Was bedeutet bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen die Anrechnungsmethode?
521,2,,57b38f3d83a4fbb3,Was bedeutet bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen die Anrechnungsmethode?
521,3,,57b38f3d83a4fbb3,Was bedeutet bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen die Anrechnungsmethode?
522,1,,240f99a123ef08f4,"Eine Person dokumentiert nur 65 Tage in ihrer Wiener Zweitwohnung, mietet aber zusätzlich für zwei Monate ein Appartement und hält sich wegen weiterer Hotelaufenthalte insgesamt rund sechs Monate beruflich in Österreich auf. Kann trotz 70-Tage-Grenze unbeschränkte Steuerpflicht entstehen?"
522,2,,240f99a123ef08f4,"Eine Person dokumentiert nur 65 Tage in ihrer Wiener Zweitwohnung, mietet aber zusätzlich für zwei Monate ein Appartement und hält sich wegen weiterer Hotelaufenthalte insgesamt rund sechs Monate beruflich in Österreich auf. Kann trotz 70-Tage-Grenze unbeschränkte Steuerpflicht entstehen?"
522,3,,240f99a123ef08f4,"Eine Person dokumentiert nur 65 Tage in ihrer Wiener Zweitwohnung, mietet aber zusätzlich für zwei Monate ein Appartement und hält sich wegen weiterer Hotelaufenthalte insgesamt rund sechs Monate beruflich in Österreich auf. Kann trotz 70-Tage-Grenze unbeschränkte Steuerpflicht entstehen?"
523,1,,ca29d2da0b019f42,"Herr Berg verleiht Wertpapiere an eine Bank (Wertpapierleihe). Während der Leihperiode schüttet die Aktiengesellschaft eine Dividende aus. Die Bank zahlt Herrn Berg eine Ausgleichszahlung in Höhe der Dividende. Herr Berg erhält außerdem eine Leihgebühr. In der Zwischenzeit ist der Kurs der Aktien gesunken. Nach Rückgabe der Aktien veräußert er diese mit einem Verlust von 2.000 Euro. Wie sind Ausgleichszahlung, Leihgebühr und Veräußerungsverlust steuerlich zu behandeln, und ist ein Verlustausgleich möglich?"
523,2,,ca29d2da0b019f42,"Herr Berg verleiht Wertpapiere an eine Bank (Wertpapierleihe). Während der Leihperiode schüttet die Aktiengesellschaft eine Dividende aus. Die Bank zahlt Herrn Berg eine Ausgleichszahlung in Höhe der Dividende. Herr Berg erhält außerdem eine Leihgebühr. In der Zwischenzeit ist der Kurs der Aktien gesunken. Nach Rückgabe der Aktien veräußert er diese mit einem Verlust von 2.000 Euro. Wie sind Ausgleichszahlung, Leihgebühr und Veräußerungsverlust steuerlich zu behandeln, und ist ein Verlustausgleich möglich?"
523,3,,ca29d2da0b019f42,"Herr Berg verleiht Wertpapiere an eine Bank (Wertpapierleihe). Während der Leihperiode schüttet die Aktiengesellschaft eine Dividende aus. Die Bank zahlt Herrn Berg eine Ausgleichszahlung in Höhe der Dividende. Herr Berg erhält außerdem eine Leihgebühr. In der Zwischenzeit ist der Kurs der Aktien gesunken. Nach Rückgabe der Aktien veräußert er diese mit einem Verlust von 2.000 Euro. Wie sind Ausgleichszahlung, Leihgebühr und Veräußerungsverlust steuerlich zu behandeln, und ist ein Verlustausgleich möglich?"
524,1,,2b06ad1120cddb94,"Die Holding-GmbH erwirbt 90% der Anteile an einer operativen GmbH. Diese operative GmbH hält wiederum 85% der Anteile an einer Tochter-GmbH, in deren Eigentum sich eine Liegenschaft in Graz befindet. Löst dieser Erwerb Grunderwerbsteuer für das Grundstück der Tochter-GmbH aus?"
524,2,,2b06ad1120cddb94,"Die Holding-GmbH erwirbt 90% der Anteile an einer operativen GmbH. Diese operative GmbH hält wiederum 85% der Anteile an einer Tochter-GmbH, in deren Eigentum sich eine Liegenschaft in Graz befindet. Löst dieser Erwerb Grunderwerbsteuer für das Grundstück der Tochter-GmbH aus?"
524,3,,2b06ad1120cddb94,"Die Holding-GmbH erwirbt 90% der Anteile an einer operativen GmbH. Diese operative GmbH hält wiederum 85% der Anteile an einer Tochter-GmbH, in deren Eigentum sich eine Liegenschaft in Graz befindet. Löst dieser Erwerb Grunderwerbsteuer für das Grundstück der Tochter-GmbH aus?"
525,1,,8d0e45b3fd422120,Was ist die Steuerreform 2024 hinsichtlich der Kleinunternehmer?
525,2,,8d0e45b3fd422120,Was ist die Steuerreform 2024 hinsichtlich der Kleinunternehmer?
525,3,,8d0e45b3fd422120,Was ist die Steuerreform 2024 hinsichtlich der Kleinunternehmer?
526,1,,f34622bbf956d050,Ein in Bayern ansässiger Landwirt bewirtschaftet zusätzlich Ackerflächen in Österreich. Sind die daraus erzielten Einkünfte in Österreich beschränkt steuerpflichtig?
526,2,,f34622bbf956d050,Ein in Bayern ansässiger Landwirt bewirtschaftet zusätzlich Ackerflächen in Österreich. Sind die daraus erzielten Einkünfte in Österreich beschränkt steuerpflichtig?
526,3,,f34622bbf956d050,Ein in Bayern ansässiger Landwirt bewirtschaftet zusätzlich Ackerflächen in Österreich. Sind die daraus erzielten Einkünfte in Österreich beschränkt steuerpflichtig?
527,1,,550150ae87f27c3f,Ein in Deutschland ansässiger beschränkt steuerpflichtiger Arbeitnehmer erzielt Bezüge aus einer Tätigkeit im Sinne des § 99 Abs. 1 Z 1 EStG 1988 und teilt dem Arbeitgeber unmittelbar zusammenhängende Werbungskosten vor Auszahlung mit. Kann der Arbeitgeber diese Werbungskosten bereits beim Lohnsteuerabzug abziehen?
527,2,,550150ae87f27c3f,Ein in Deutschland ansässiger beschränkt steuerpflichtiger Arbeitnehmer erzielt Bezüge aus einer Tätigkeit im Sinne des § 99 Abs. 1 Z 1 EStG 1988 und teilt dem Arbeitgeber unmittelbar zusammenhängende Werbungskosten vor Auszahlung mit. Kann der Arbeitgeber diese Werbungskosten bereits beim Lohnsteuerabzug abziehen?
527,3,,550150ae87f27c3f,Ein in Deutschland ansässiger beschränkt steuerpflichtiger Arbeitnehmer erzielt Bezüge aus einer Tätigkeit im Sinne des § 99 Abs. 1 Z 1 EStG 1988 und teilt dem Arbeitgeber unmittelbar zusammenhängende Werbungskosten vor Auszahlung mit. Kann der Arbeitgeber diese Werbungskosten bereits beim Lohnsteuerabzug abziehen?
528,1,,8a4b08b0807f6ed3,Eine anerkannte Organisation erhält ein Grundstück geschenkt. Ist dieser Vorgang grunderwerbsteuerpflichtig?
528,2,,8a4b08b0807f6ed3,Eine anerkannte Organisation erhält ein Grundstück geschenkt. Ist dieser Vorgang grunderwerbsteuerpflichtig?
528,3,,8a4b08b0807f6ed3,Eine anerkannte Organisation erhält ein Grundstück geschenkt. Ist dieser Vorgang grunderwerbsteuerpflichtig?
529,1,,9e03c8236a8f4a59,"Dient ein DBA aus österreichischer Sicht dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden?"
529,2,,9e03c8236a8f4a59,"Dient ein DBA aus österreichischer Sicht dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden?"
529,3,,9e03c8236a8f4a59,"Dient ein DBA aus österreichischer Sicht dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden?"
530,1,,37cfdd6f13d81495,"Welche steuerlichen Konsequenzen hat es, wenn eine Körperschaft ein zinsloses Darlehen an ihren Gesellschafter vergibt?"
530,2,,37cfdd6f13d81495,"Welche steuerlichen Konsequenzen hat es, wenn eine Körperschaft ein zinsloses Darlehen an ihren Gesellschafter vergibt?"
530,3,,37cfdd6f13d81495,"Welche steuerlichen Konsequenzen hat es, wenn eine Körperschaft ein zinsloses Darlehen an ihren Gesellschafter vergibt?"
531,1,,3c56220a646e3d8e,"Dient ein DBA aus österreichischer Sicht dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden?"
531,2,,3c56220a646e3d8e,"Dient ein DBA aus österreichischer Sicht dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden?"
531,3,,3c56220a646e3d8e,"Dient ein DBA aus österreichischer Sicht dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden?"
532,1,,a529708caa4dd691,Zählt Krankengeld auch als Arbeitslohn?
532,2,,a529708caa4dd691,Zählt Krankengeld auch als Arbeitslohn?
532,3,,a529708caa4dd691,Zählt Krankengeld auch als Arbeitslohn?
533,1,,4c08097b2dd3db12,Ist die Progressionsermäßigung für die Verwertung von Patentrechten bei beschränkter Steuerpflicht ausgeschlossen?
533,2,,4c08097b2dd3db12,Ist die Progressionsermäßigung für die Verwertung von Patentrechten bei beschränkter Steuerpflicht ausgeschlossen?
533,3,,4c08097b2dd3db12,Ist die Progressionsermäßigung für die Verwertung von Patentrechten bei beschränkter Steuerpflicht ausgeschlossen?
534,1,,b564564d823b0297,Kann ein DBA nach österreichischer Methodik eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken?
534,2,,b564564d823b0297,Kann ein DBA nach österreichischer Methodik eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken?
534,3,,b564564d823b0297,Kann ein DBA nach österreichischer Methodik eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken?
535,1,,81b1d33d7c108edf,"Herr Berg verleiht Wertpapiere an eine Bank (Wertpapierleihe). Während der Leihperiode schüttet die Aktiengesellschaft eine Dividende aus. Die Bank zahlt Herrn Berg eine Ausgleichszahlung in Höhe der Dividende. Herr Berg erhält außerdem eine Leihgebühr. In der Zwischenzeit ist der Kurs der Aktien gesunken. Nach Rückgabe der Aktien veräußert er diese mit einem Verlust von 2.000 Euro. Wie sind Ausgleichszahlung, Leihgebühr und Veräußerungsverlust steuerlich zu behandeln, und ist ein Verlustausgleich möglich?"
535,2,,81b1d33d7c108edf,"Herr Berg verleiht Wertpapiere an eine Bank (Wertpapierleihe). Während der Leihperiode schüttet die Aktiengesellschaft eine Dividende aus. Die Bank zahlt Herrn Berg eine Ausgleichszahlung in Höhe der Dividende. Herr Berg erhält außerdem eine Leihgebühr. In der Zwischenzeit ist der Kurs der Aktien gesunken. Nach Rückgabe der Aktien veräußert er diese mit einem Verlust von 2.000 Euro. Wie sind Ausgleichszahlung, Leihgebühr und Veräußerungsverlust steuerlich zu behandeln, und ist ein Verlustausgleich möglich?"
535,3,,81b1d33d7c108edf,"Herr Berg verleiht Wertpapiere an eine Bank (Wertpapierleihe). Während der Leihperiode schüttet die Aktiengesellschaft eine Dividende aus. Die Bank zahlt Herrn Berg eine Ausgleichszahlung in Höhe der Dividende. Herr Berg erhält außerdem eine Leihgebühr. In der Zwischenzeit ist der Kurs der Aktien gesunken. Nach Rückgabe der Aktien veräußert er diese mit einem Verlust von 2.000 Euro. Wie sind Ausgleichszahlung, Leihgebühr und Veräußerungsverlust steuerlich zu behandeln, und ist ein Verlustausgleich möglich?"
536,1,,91a3471ca85df5d1,"Eine Bank bietet ihren Kunden ein Paket an, das Depotführung, Verwahrung der Wertpapiere, laufende administrative Verwaltung und die Durchführung von Kauf und Verkauf derselben Wertpapiere umfasst. Die Bank macht geltend, es handle sich um einen einheitlichen Finanzumsatz im Zusammenhang mit Wertpapieren. Zu untersuchen ist, welche Bestandteile von der Befreiung erfasst werden und welche nicht."
536,2,,91a3471ca85df5d1,"Eine Bank bietet ihren Kunden ein Paket an, das Depotführung, Verwahrung der Wertpapiere, laufende administrative Verwaltung und die Durchführung von Kauf und Verkauf derselben Wertpapiere umfasst. Die Bank macht geltend, es handle sich um einen einheitlichen Finanzumsatz im Zusammenhang mit Wertpapieren. Zu untersuchen ist, welche Bestandteile von der Befreiung erfasst werden und welche nicht."
536,3,,91a3471ca85df5d1,"Eine Bank bietet ihren Kunden ein Paket an, das Depotführung, Verwahrung der Wertpapiere, laufende administrative Verwaltung und die Durchführung von Kauf und Verkauf derselben Wertpapiere umfasst. Die Bank macht geltend, es handle sich um einen einheitlichen Finanzumsatz im Zusammenhang mit Wertpapieren. Zu untersuchen ist, welche Bestandteile von der Befreiung erfasst werden und welche nicht."
537,1,,39f3d9f4000b60cd,"""Herr Meier mietet ein Motorboot für 2 Wochen in Hamburg. Wo gilt die Vermietung steuerlich als ausgeführt?"""
537,2,,39f3d9f4000b60cd,"""Herr Meier mietet ein Motorboot für 2 Wochen in Hamburg. Wo gilt die Vermietung steuerlich als ausgeführt?"""
537,3,,39f3d9f4000b60cd,"""Herr Meier mietet ein Motorboot für 2 Wochen in Hamburg. Wo gilt die Vermietung steuerlich als ausgeführt?"""
538,1,,11ca20595e4112d8,"Herr Lau hat im Privatvermögen Bitcoin im Februar 2022 um 30.000 Euro gekauft und im Jänner 2023 gegen Ethereum getauscht, als der Wert der Bitcoin 25.000 Euro betrug. Im Dezember 2023 veräußert er die Ethereum um 28.000 Euro. Welche steuerlichen Konsequenzen ergeben sich nach § 27 EStG 1988 bei Tausch und Veräußerung?"
538,2,,11ca20595e4112d8,"Herr Lau hat im Privatvermögen Bitcoin im Februar 2022 um 30.000 Euro gekauft und im Jänner 2023 gegen Ethereum getauscht, als der Wert der Bitcoin 25.000 Euro betrug. Im Dezember 2023 veräußert er die Ethereum um 28.000 Euro. Welche steuerlichen Konsequenzen ergeben sich nach § 27 EStG 1988 bei Tausch und Veräußerung?"
538,3,,11ca20595e4112d8,"Herr Lau hat im Privatvermögen Bitcoin im Februar 2022 um 30.000 Euro gekauft und im Jänner 2023 gegen Ethereum getauscht, als der Wert der Bitcoin 25.000 Euro betrug. Im Dezember 2023 veräußert er die Ethereum um 28.000 Euro. Welche steuerlichen Konsequenzen ergeben sich nach § 27 EStG 1988 bei Tausch und Veräußerung?"
539,1,,f1e0674863f2e063,Gibt es im Jahr 2024 eine Änderung beim Körperschaftsteuersatz?
539,2,,f1e0674863f2e063,Gibt es im Jahr 2024 eine Änderung beim Körperschaftsteuersatz?
539,3,,f1e0674863f2e063,Gibt es im Jahr 2024 eine Änderung beim Körperschaftsteuersatz?
540,1,,600b35d5e1994397,Ein Gesellschafter einer Bau-Offenen-Gesellschaft (OG) arbeitet zusätzlich stundenweise als Bauleiter auf den Baustellen der OG und erhält dafür einen tariflichen Stundenlohn ausbezahlt. Kann er diese Einkünfte als Einkünfte aus nichtselbstständiger Arbeit (Lohnsteuer) geltend machen?
540,2,,600b35d5e1994397,Ein Gesellschafter einer Bau-Offenen-Gesellschaft (OG) arbeitet zusätzlich stundenweise als Bauleiter auf den Baustellen der OG und erhält dafür einen tariflichen Stundenlohn ausbezahlt. Kann er diese Einkünfte als Einkünfte aus nichtselbstständiger Arbeit (Lohnsteuer) geltend machen?
540,3,,600b35d5e1994397,Ein Gesellschafter einer Bau-Offenen-Gesellschaft (OG) arbeitet zusätzlich stundenweise als Bauleiter auf den Baustellen der OG und erhält dafür einen tariflichen Stundenlohn ausbezahlt. Kann er diese Einkünfte als Einkünfte aus nichtselbstständiger Arbeit (Lohnsteuer) geltend machen?
541,1,,30cc0f0914c2047e,"Eine Körperschaft öffentlichen Rechts veranstaltet wissenschaftliche Fachvorträge, berufsbegleitende Abendkurse und zusätzlich eine populäre Abendgala mit Showcharakter. Die Einnahmen aus Vorträgen und Kursen dienen überwiegend der Kostendeckung; die Gala soll einen Überschuss für spätere Projekte erwirtschaften. Zu entscheiden ist, ob die gesamte Veranstaltungsreihe einheitlich oder getrennt nach ihrem Charakter zu behandeln ist."
541,2,,30cc0f0914c2047e,"Eine Körperschaft öffentlichen Rechts veranstaltet wissenschaftliche Fachvorträge, berufsbegleitende Abendkurse und zusätzlich eine populäre Abendgala mit Showcharakter. Die Einnahmen aus Vorträgen und Kursen dienen überwiegend der Kostendeckung; die Gala soll einen Überschuss für spätere Projekte erwirtschaften. Zu entscheiden ist, ob die gesamte Veranstaltungsreihe einheitlich oder getrennt nach ihrem Charakter zu behandeln ist."
541,3,,30cc0f0914c2047e,"Eine Körperschaft öffentlichen Rechts veranstaltet wissenschaftliche Fachvorträge, berufsbegleitende Abendkurse und zusätzlich eine populäre Abendgala mit Showcharakter. Die Einnahmen aus Vorträgen und Kursen dienen überwiegend der Kostendeckung; die Gala soll einen Überschuss für spätere Projekte erwirtschaften. Zu entscheiden ist, ob die gesamte Veranstaltungsreihe einheitlich oder getrennt nach ihrem Charakter zu behandeln ist."
542,1,,d74b330db09d9492,Welchen steuerlichen Vorteil bietet die Unternehmensgruppe gegenüber der isolierten Besteuerung?
542,2,,d74b330db09d9492,Welchen steuerlichen Vorteil bietet die Unternehmensgruppe gegenüber der isolierten Besteuerung?
542,3,,d74b330db09d9492,Welchen steuerlichen Vorteil bietet die Unternehmensgruppe gegenüber der isolierten Besteuerung?
543,1,,bb34758d1218db92,"Ein Angestellter baut in seiner Freizeit leidenschaftlich gerne detailgetreue Modellflugzeuge. Gelegentlich verkauft er eines an Bekannte, allerdings decken die Verkaufserlöse bei Weitem nicht die teuren Materialkosten. Er macht das rein aus Freude am Basteln. Liegt ein Gewerbebetrieb nach § 23 EStG vor?"
543,2,,bb34758d1218db92,"Ein Angestellter baut in seiner Freizeit leidenschaftlich gerne detailgetreue Modellflugzeuge. Gelegentlich verkauft er eines an Bekannte, allerdings decken die Verkaufserlöse bei Weitem nicht die teuren Materialkosten. Er macht das rein aus Freude am Basteln. Liegt ein Gewerbebetrieb nach § 23 EStG vor?"
543,3,,bb34758d1218db92,"Ein Angestellter baut in seiner Freizeit leidenschaftlich gerne detailgetreue Modellflugzeuge. Gelegentlich verkauft er eines an Bekannte, allerdings decken die Verkaufserlöse bei Weitem nicht die teuren Materialkosten. Er macht das rein aus Freude am Basteln. Liegt ein Gewerbebetrieb nach § 23 EStG vor?"
544,1,,ddc8d24d6d91ef7a,Nein. Das kostenlose Aufladen eines privatem E-Autos beim Arbeitgeber ist gemäß § 4c SachbezugsVO ausdrücklich mit einem Sachbezugswert von Null anzusetzen und daher steuerfrei.
544,2,,ddc8d24d6d91ef7a,Nein. Das kostenlose Aufladen eines privatem E-Autos beim Arbeitgeber ist gemäß § 4c SachbezugsVO ausdrücklich mit einem Sachbezugswert von Null anzusetzen und daher steuerfrei.
544,3,,ddc8d24d6d91ef7a,Nein. Das kostenlose Aufladen eines privatem E-Autos beim Arbeitgeber ist gemäß § 4c SachbezugsVO ausdrücklich mit einem Sachbezugswert von Null anzusetzen und daher steuerfrei.
545,1,,7b2baf8ffd935554,"Eine Arbeitnehmerin erhält Pensionszahlungen, die teils aus ihren eigenen Beiträgen, teils aus Arbeitgeberbeiträgen stammen. Sind beide Teile steuerpflichtig?"
545,2,,7b2baf8ffd935554,"Eine Arbeitnehmerin erhält Pensionszahlungen, die teils aus ihren eigenen Beiträgen, teils aus Arbeitgeberbeiträgen stammen. Sind beide Teile steuerpflichtig?"
545,3,,7b2baf8ffd935554,"Eine Arbeitnehmerin erhält Pensionszahlungen, die teils aus ihren eigenen Beiträgen, teils aus Arbeitgeberbeiträgen stammen. Sind beide Teile steuerpflichtig?"
